subject	session	roundn	fact	rts	response	cond
75	1	23	17	4.100000	3200.000000	0
75	1	23	16	3.700000	900.000000	0
75	1	23	23	3.570000	1000.000000	0
75	1	23	22	4.110000	8700.000000	0
75	1	23	21	2.730000	2100.000000	0
75	1	23	4	2.310000	2100.000000	0
75	1	23	5	4.770000	760.000000	0
75	1	23	6	5.570000	855.000000	0
75	1	23	19	2.980000	6000.000000	0
75	1	23	15	2.600000	10000.000000	0
63	2	1	15	35.560000	5000.000000	1
63	2	1	6	22.140000	920.000000	4
63	2	1	19	3.290000	4000.000000	4
63	2	1	2	11.700000	5400.000000	4
63	2	1	18	5.870000	6000.000000	4
63	2	1	4	7.300000	2304.000000	4
63	2	1	8	2.980000	5000.000000	1
63	2	1	23	4.740000	3430.000000	1
63	2	1	9	3.480000	4200.000000	1
63	2	1	10	17.780000	3400.000000	1
63	2	1	12	5.530000	1500.000000	1
63	2	1	17	5.940000	4500.000000	4
64	2	1	15	26.790000	10589.000000	4
64	2	1	20	12.610000	5600.000000	4
64	2	1	24	15.020000	8000.000000	1
64	2	1	23	6.490000	2500.000000	1
64	2	1	6	6.520000	1206.000000	4
64	2	1	17	17.680000	9500.000000	1
64	2	1	5	9.980000	7500.000000	1
64	2	1	19	7.420000	2500.000000	1
64	2	1	9	10.320000	9966.000000	4
64	2	1	8	8.170000	6700.000000	4
64	2	1	4	8.730000	4500.000000	4
64	2	1	13	12.500000	9450.000000	1
48	3	1	24	48.370000	5212.000000	2
48	3	1	16	36.140000	1050.000000	2
48	3	1	20	60.170000	9966.000000	4
48	3	1	23	37.490000	3401.000000	4
48	3	1	7	30.200000	7755.000000	2
48	3	1	11	37.130000	2500.000000	4
48	3	1	14	5.620000	7800.000000	2
48	3	1	2	8.770000	2255.000000	4
48	3	1	8	29.040000	5600.000000	2
48	3	1	4	4.490000	12345.000000	4
48	3	1	21	33.410000	2222.000000	4
48	3	1	6	7.640000	7253.000000	2
61	2	1	5	15.390000	543.000000	4
61	2	1	21	11.540000	325.000000	1
61	2	1	6	23.040000	155.000000	1
61	2	1	13	11.950000	655.000000	4
61	2	1	24	25.400000	322.000000	1
61	2	1	14	14.550000	466.000000	1
61	2	1	8	5.850000	462.000000	4
61	2	1	11	13.400000	328.000000	4
61	2	1	19	18.190000	545.000000	4
61	2	1	10	6.570000	465.000000	1
61	2	1	20	56.460000	323.000000	4
61	2	1	12	9.790000	755.000000	1
43	3	1	16	1.920000	12.000000	4
43	3	1	12	1.280000	1.000000	2
43	3	1	24	0.940000	1.000000	4
43	3	1	20	0.890000	1.000000	2
43	3	1	22	2.460000	1.000000	4
43	3	1	21	1.000000	1.000000	4
43	3	1	19	1.810000	1.000000	2
43	3	1	2	1.180000	1.000000	2
43	3	1	3	1.450000	1.000000	2
43	3	1	9	0.900000	1.000000	2
43	3	1	5	1.030000	1.000000	4
43	3	1	14	1.190000	1.000000	4
51	3	1	24	25.260000	6000.000000	4
51	3	1	6	10.940000	1200.000000	2
51	3	1	5	12.060000	8900.000000	4
51	3	1	17	8.910000	7900.000000	4
51	3	1	4	15.110000	899.000000	2
51	3	1	20	6.210000	9700.000000	2
51	3	1	19	8.060000	3400.000000	4
51	3	1	9	8.410000	1244.000000	4
51	3	1	1	11.930000	890.000000	2
51	3	1	8	12.130000	1200.000000	2
51	3	1	2	9.780000	8000.000000	4
51	3	1	3	21.340000	10000.000000	2
65	2	1	18	37.790000	8767.000000	4
65	2	1	16	14.490000	1210.000000	4
65	2	1	8	9.180000	3451.000000	4
65	2	1	13	21.940000	8734.000000	1
65	2	1	14	6.390000	6471.000000	4
65	2	1	6	17.130000	1246.000000	1
65	2	1	12	9.820000	1057.000000	4
65	2	1	4	7.070000	6483.000000	4
65	2	1	2	8.390000	6848.000000	1
65	2	1	19	5.960000	8574.000000	1
65	2	1	3	7.030000	7460.000000	1
65	2	1	10	9.150000	5365.000000	1
66	2	1	19	41.670000	5000.000000	4
66	2	1	17	12.900000	8000.000000	4
66	2	1	8	4.470000	6402.000000	4
66	2	1	20	5.620000	5200.000000	4
66	2	1	11	7.720000	7401.000000	1
66	2	1	15	10.840000	5000.000000	1
66	2	1	3	5.340000	8000.000000	4
66	2	1	23	4.260000	9800.000000	1
66	2	1	9	4.910000	5000.000000	4
66	2	1	10	4.790000	7400.000000	1
66	2	1	22	9.820000	6000.000000	1
66	2	1	21	4.910000	3000.000000	1
53	3	1	7	7.310000	7420.000000	4
53	3	1	22	9.840000	3204.000000	4
53	3	1	19	9.190000	5620.000000	4
53	3	1	23	13.620000	2530.000000	2
53	3	1	2	14.110000	6570.000000	2
53	3	1	20	16.570000	9910.000000	2
53	3	1	16	13.240000	3450.000000	2
53	3	1	3	16.100000	9870.000000	4
53	3	1	6	3.910000	5560.000000	4
53	3	1	18	8.990000	8790.000000	4
53	3	1	21	9.160000	1320.000000	2
53	3	1	9	10.650000	10430.000000	2
78	1	1	17	14.690000	2200.000000	0
78	1	1	21	6.480000	2200.000000	0
78	1	1	22	9.500000	6000.000000	0
78	1	1	9	6.260000	6000.000000	0
78	1	1	19	18.210000	6500.000000	0
78	1	1	16	9.280000	3200.000000	0
78	1	1	13	17.060000	4500.000000	0
78	1	1	5	10.040000	7800.000000	0
78	1	1	12	17.380000	2000.000000	0
78	1	1	7	15.630000	6400.000000	0
78	1	1	3	19.850000	5000.000000	0
78	1	1	10	12.400000	7300.000000	0
78	1	1	6	9.140000	1100.000000	0
78	1	1	15	7.450000	8000.000000	0
78	1	1	4	10.770000	2500.000000	0
78	1	1	2	21.000000	4220.000000	0
78	1	1	11	8.090000	2000.000000	0
78	1	1	14	20.010000	8000.000000	0
78	1	1	24	25.560000	4500.000000	0
78	1	1	20	5.910000	11000.000000	0
78	1	1	1	8.170000	1200.000000	0
78	1	1	23	12.910000	2300.000000	0
78	1	1	8	12.170000	2200.000000	0
78	1	1	18	36.820000	6000.000000	0
78	1	2	1	5.110000	1300.000000	0
78	1	2	3	14.460000	5600.000000	0
78	1	2	13	5.740000	4800.000000	0
78	1	2	23	12.540000	1753.000000	0
78	1	2	11	7.040000	1453.000000	0
78	1	2	8	21.590000	3200.000000	0
78	1	2	17	17.820000	10583.000000	0
78	1	2	16	7.780000	1300.000000	0
78	1	2	10	8.100000	2200.000000	0
78	1	2	14	18.390000	5683.000000	0
78	1	2	12	5.020000	1103.000000	0
78	1	2	4	18.820000	2200.000000	0
78	1	2	19	11.490000	6823.000000	0
78	1	2	5	20.200000	4450.000000	0
78	1	2	18	25.830000	5500.000000	0
78	1	2	15	10.570000	10583.000000	0
78	1	2	7	21.120000	4200.000000	0
78	1	2	2	9.870000	4300.000000	0
78	1	2	21	6.140000	4500.000000	0
78	1	2	24	8.060000	4500.000000	0
78	1	2	20	7.960000	11000.000000	0
78	1	2	9	64.600000	2500.000000	0
78	1	2	6	6.670000	1250.000000	0
78	1	2	22	8.220000	8900.000000	0
78	1	3	17	18.690000	5600.000000	0
78	1	3	9	6.250000	5850.000000	0
78	1	3	24	5.860000	8800.000000	0
78	1	3	12	9.190000	1150.000000	0
78	1	3	19	6.420000	4950.000000	0
78	1	3	23	12.660000	2450.000000	0
78	1	3	14	5.080000	6850.000000	0
78	1	3	18	6.000000	6850.000000	0
78	1	3	8	7.170000	4550.000000	0
78	1	3	16	9.120000	1350.000000	0
78	1	3	20	4.140000	9950.000000	0
78	1	3	15	9.730000	9950.000000	0
78	1	3	11	12.820000	2450.000000	0
78	1	3	10	12.750000	3450.000000	0
78	1	3	22	12.590000	8450.000000	0
78	1	3	5	7.240000	4550.000000	0
78	1	3	2	13.280000	4950.000000	0
78	1	3	1	9.580000	1150.000000	0
78	1	3	21	10.920000	2450.000000	0
78	1	3	6	5.640000	1050.000000	0
78	1	3	3	21.230000	6450.000000	0
78	1	3	7	5.660000	8950.000000	0
78	1	3	4	18.910000	2950.000000	0
78	1	3	13	6.400000	4850.000000	0
78	1	4	22	15.180000	8850.000000	0
78	1	4	3	28.740000	10850.000000	0
78	1	4	1	14.900000	1350.000000	0
78	1	4	6	4.640000	950.000000	0
78	1	4	18	9.850000	2450.000000	0
78	1	4	17	10.870000	2250.000000	0
78	1	4	12	5.860000	1150.000000	0
78	1	4	23	11.150000	2450.000000	0
78	1	4	24	8.730000	5830.000000	0
78	1	4	4	3.610000	2450.000000	0
78	1	4	11	7.150000	1331.000000	0
78	1	4	19	4.460000	5850.000000	0
78	1	4	8	11.110000	4550.000000	0
78	1	4	14	4.300000	8850.000000	0
78	1	4	5	12.670000	3850.000000	0
78	1	4	21	5.830000	2150.000000	0
78	1	4	16	6.490000	1250.000000	0
78	1	4	7	7.660000	5850.000000	0
78	1	4	13	4.820000	5850.000000	0
78	1	4	9	5.120000	5850.000000	0
78	1	4	10	19.780000	4850.000000	0
78	1	4	2	4.670000	2450.000000	0
78	1	5	7	11.340000	7333.000000	0
78	1	5	10	7.100000	4850.000000	0
78	1	5	12	3.270000	931.000000	0
78	1	5	8	7.960000	2250.000000	0
78	1	5	17	8.100000	2450.000000	0
78	1	5	5	9.380000	4850.000000	0
78	1	5	2	6.130000	4250.000000	0
78	1	5	9	3.770000	4250.000000	0
78	1	5	13	8.600000	8388.000000	0
78	1	5	6	4.560000	931.000000	0
78	1	5	24	8.640000	5850.000000	0
78	1	5	4	7.260000	2650.000000	0
78	1	5	23	19.950000	2550.000000	0
78	1	5	19	4.660000	4850.000000	0
78	1	5	18	6.790000	4550.000000	0
78	1	5	3	12.860000	5280.000000	0
78	1	5	16	6.010000	1050.000000	0
78	1	5	22	8.770000	9950.000000	0
78	1	5	14	6.380000	8450.000000	0
78	1	6	12	6.110000	1050.000000	0
78	1	6	4	21.820000	2435.000000	0
78	1	6	18	6.320000	7850.000000	0
78	1	6	22	8.550000	8850.000000	0
78	1	6	17	6.640000	2450.000000	0
78	1	6	10	12.320000	8500.000000	0
78	1	6	8	30.980000	2500.000000	0
78	1	6	9	4.820000	4850.000000	0
78	1	6	16	4.590000	1050.000000	0
78	1	6	13	12.340000	4860.000000	0
78	1	6	14	8.150000	5600.000000	0
78	1	6	24	3.840000	5600.000000	0
78	1	6	19	10.400000	4650.000000	0
78	1	6	5	4.030000	5450.000000	0
78	1	6	2	5.730000	4250.000000	0
78	1	6	3	8.050000	10883.000000	0
78	1	7	2	5.060000	4750.000000	0
78	1	7	12	3.890000	1036.000000	0
78	1	7	5	16.220000	4882.000000	0
78	1	7	8	16.170000	4550.000000	0
78	1	7	18	6.340000	8860.000000	0
78	1	7	16	11.380000	1084.000000	0
78	1	7	3	6.350000	10500.000000	0
78	1	7	10	26.270000	5200.000000	0
78	1	7	9	5.280000	6450.000000	0
78	1	7	17	5.990000	5450.000000	0
78	1	7	13	6.790000	8288.000000	0
78	1	7	4	9.200000	2640.000000	0
78	1	7	19	18.100000	5200.000000	0
78	1	7	22	4.210000	5800.000000	0
78	1	7	14	17.470000	5345.000000	0
78	1	7	24	5.790000	5450.000000	0
78	1	8	22	9.010000	9800.000000	0
78	1	8	18	9.990000	4406.000000	0
78	1	8	8	4.770000	2500.000000	0
78	1	8	17	5.600000	5750.000000	0
78	1	8	5	4.530000	5750.000000	0
78	1	8	24	7.060000	406.000000	0
78	1	8	19	11.610000	4406.000000	0
78	1	8	9	8.750000	2606.000000	0
78	1	8	10	4.700000	5500.000000	0
78	1	8	14	5.990000	5250.000000	0
78	1	8	16	29.650000	1040.000000	0
78	1	8	4	5.430000	2606.000000	0
78	1	9	18	5.280000	4406.000000	0
78	1	9	22	4.600000	9800.000000	0
78	1	9	14	5.960000	5350.000000	0
78	1	9	10	6.640000	5660.000000	0
78	1	9	5	6.600000	5200.000000	0
78	1	9	9	10.460000	4724.000000	0
78	1	9	16	4.790000	1060.000000	0
78	1	9	24	6.370000	4800.000000	0
78	1	9	8	10.520000	4200.000000	0
78	1	9	17	6.290000	5850.000000	0
78	1	10	10	12.210000	5500.000000	0
78	1	10	22	5.370000	9100.000000	0
78	1	10	18	5.550000	5750.000000	0
78	1	10	14	5.010000	5750.000000	0
78	1	10	5	6.480000	6250.000000	0
78	1	10	24	4.420000	7500.000000	0
78	1	10	9	5.430000	5750.000000	0
78	1	10	8	10.530000	6200.000000	0
78	1	11	5	3.900000	5500.000000	0
78	1	11	14	10.740000	7450.000000	0
78	1	11	10	5.390000	7450.000000	0
78	1	11	18	5.660000	7450.000000	0
78	1	11	9	5.910000	6245.000000	0
78	1	11	8	13.450000	2420.000000	0
78	1	12	5	6.750000	5550.000000	0
78	1	12	14	14.390000	8450.000000	0
78	1	12	10	4.610000	4409.000000	0
78	1	12	8	8.260000	7500.000000	0
78	1	13	8	5.930000	3634.000000	0
78	1	13	14	3.970000	6402.000000	0
78	1	14	3	12.410000	10800.000000	0
78	1	14	6	13.300000	1050.000000	0
78	1	14	13	3.800000	8288.000000	0
78	1	14	18	9.480000	7450.000000	0
78	1	14	10	5.520000	4406.000000	0
78	1	14	15	10.250000	9950.000000	0
78	1	14	23	8.060000	2645.000000	0
78	1	14	17	17.510000	4500.000000	0
78	1	14	20	5.820000	9800.000000	0
78	1	14	5	7.910000	5750.000000	0
78	1	14	11	14.390000	1331.000000	0
78	1	14	1	11.630000	1150.000000	0
78	1	14	22	8.920000	8450.000000	0
78	1	14	19	5.280000	7450.000000	0
78	1	14	7	8.630000	8100.000000	0
78	1	14	24	11.240000	5740.000000	0
78	1	14	8	8.520000	2640.000000	0
78	1	14	2	18.880000	3400.000000	0
78	1	14	4	5.370000	2606.000000	0
78	1	14	14	16.540000	4700.000000	0
78	1	14	16	8.480000	1064.000000	0
78	1	14	9	4.320000	7450.000000	0
78	1	14	21	9.810000	2150.000000	0
78	1	14	12	15.560000	1040.000000	0
70	2	1	10	9.670000	6400.000000	1
70	2	1	3	10.980000	8200.000000	4
70	2	1	24	7.340000	3200.000000	1
70	2	1	21	8.420000	6452.000000	1
70	2	1	4	9.370000	3234.000000	1
70	2	1	20	10.020000	9100.000000	1
70	2	1	6	8.460000	7500.000000	1
70	2	1	7	15.860000	9100.000000	4
70	2	1	2	6.850000	7500.000000	4
70	2	1	22	14.210000	4356.000000	4
70	2	1	15	4.990000	10900.000000	4
70	2	1	14	8.180000	8200.000000	4
68	2	1	17	25.170000	6420.000000	4
68	2	1	14	26.260000	4500.000000	1
68	2	1	12	7.380000	931.000000	4
68	2	1	10	12.040000	7333.000000	4
68	2	1	7	10.340000	5540.000000	1
68	2	1	1	12.810000	1030.000000	1
68	2	1	15	11.910000	9320.000000	1
68	2	1	9	11.990000	4400.000000	1
68	2	1	5	63.120000	6240.000000	4
68	2	1	8	41.020000	3440.000000	4
68	2	1	2	9.670000	5320.000000	1
68	2	1	11	11.800000	1630.000000	4
54	3	1	5	76.410000	5067.000000	4
54	3	1	13	5.140000	8891.000000	2
54	3	1	22	7.930000	7861.000000	2
54	3	1	14	11.060000	6421.000000	4
54	3	1	17	9.880000	10321.000000	2
54	3	1	15	19.650000	7743.000000	4
54	3	1	11	8.390000	1331.000000	2
54	3	1	20	12.160000	8055.000000	2
54	3	1	23	7.520000	4388.000000	4
54	3	1	9	75.140000	7641.000000	4
54	3	1	21	36.350000	5920.000000	2
54	3	1	1	245.860000	1031.000000	4
69	2	1	18	31.270000	4409.000000	4
69	2	1	11	8.550000	1331.000000	4
69	2	1	4	10.740000	1206.000000	1
69	2	1	20	23.060000	7402.000000	4
69	2	1	24	44.460000	5402.000000	1
69	2	1	17	10.840000	10600.000000	4
69	2	1	14	29.260000	9888.000000	1
69	2	1	5	30.290000	4555.000000	4
69	2	1	1	7.470000	521.000000	1
69	2	1	12	7.240000	1260.000000	4
69	2	1	19	44.080000	6404.000000	1
69	2	1	3	12.890000	10600.000000	1
55	3	1	14	14.100000	5000.000000	2
55	3	1	21	8.800000	300.000000	2
55	3	1	5	10.730000	6000.000000	4
55	3	1	12	6.980000	9000.000000	2
55	3	1	3	35.660000	6000.000000	4
55	3	1	15	17.090000	4000.000000	4
55	3	1	1	16.330000	1000.000000	2
55	3	1	16	5.030000	300.000000	4
55	3	1	17	6.540000	4000.000000	2
55	3	1	9	18.230000	4000.000000	4
55	3	1	20	10.320000	9000.000000	2
55	3	1	22	4.540000	9000.000000	4
56	3	1	24	10.830000	7788.000000	4
56	3	1	20	8.900000	9900.000000	4
56	3	1	18	7.640000	8770.000000	2
56	3	1	10	6.040000	4700.000000	2
56	3	1	3	19.420000	4600.000000	2
56	3	1	9	20.080000	4700.000000	4
56	3	1	14	12.260000	5200.000000	2
56	3	1	19	8.120000	3300.000000	4
56	3	1	21	7.640000	2600.000000	2
56	3	1	16	4.800000	3100.000000	4
56	3	1	11	6.120000	5450.000000	2
56	3	1	4	6.280000	2700.000000	4
79	1	1	12	28.040000	900.000000	0
79	1	1	5	29.650000	2500.000000	0
79	1	1	7	28.900000	7000.000000	0
79	1	1	21	14.530000	1600.000000	0
79	1	1	9	38.150000	1500.000000	0
79	1	1	3	29.570000	3000.000000	0
79	1	1	14	15.420000	8000.000000	0
79	1	1	6	11.410000	700.000000	0
79	1	1	19	10.420000	2200.000000	0
79	1	1	10	17.870000	6000.000000	0
79	1	1	11	8.690000	1100.000000	0
79	1	1	13	15.070000	1000.000000	0
79	1	1	17	14.740000	6000.000000	0
79	1	1	18	12.070000	8000.000000	0
79	1	1	2	21.660000	8000.000000	0
79	1	1	4	11.110000	2000.000000	0
79	1	1	24	8.760000	6000.000000	0
79	1	1	1	9.200000	3000.000000	0
79	1	1	20	9.920000	9500.000000	0
79	1	1	22	34.860000	8900.000000	0
79	1	1	16	10.600000	5000.000000	0
79	1	1	8	11.980000	4000.000000	0
79	1	1	23	41.480000	1200.000000	0
79	1	1	15	10.900000	6000.000000	0
79	1	2	11	5.890000	1500.000000	0
79	1	2	18	10.530000	9900.000000	0
79	1	2	15	8.790000	9900.000000	0
79	1	2	24	11.790000	3500.000000	0
79	1	2	3	10.320000	8000.000000	0
79	1	2	14	15.010000	9600.000000	0
79	1	2	4	8.220000	6500.000000	0
79	1	2	17	7.480000	6500.000000	0
79	1	2	16	11.850000	3700.000000	0
79	1	2	8	8.840000	2500.000000	0
79	1	2	9	20.480000	6500.000000	0
79	1	2	2	9.860000	2600.000000	0
79	1	2	22	6.750000	10000.000000	0
79	1	2	21	9.230000	1500.000000	0
79	1	2	23	8.680000	1500.000000	0
79	1	2	12	3.860000	1500.000000	0
79	1	2	13	14.760000	800.000000	0
79	1	2	1	7.360000	1500.000000	0
79	1	2	19	10.930000	3500.000000	0
79	1	2	6	7.910000	1200.000000	0
79	1	2	5	7.060000	6500.000000	0
79	1	2	10	5.380000	4000.000000	0
79	1	2	7	15.560000	9800.000000	0
79	1	2	20	8.950000	5200.000000	0
79	1	3	11	35.310000	1900.000000	0
79	1	3	3	9.740000	6000.000000	0
79	1	3	10	10.650000	9000.000000	0
79	1	3	9	7.360000	7500.000000	0
79	1	3	18	5.910000	9800.000000	0
79	1	3	23	20.180000	4500.000000	0
79	1	3	6	6.830000	900.000000	0
79	1	3	22	17.360000	10000.000000	0
79	1	3	21	17.160000	3200.000000	0
79	1	3	8	19.130000	5000.000000	0
79	1	3	13	10.310000	250.000000	0
79	1	3	1	6.900000	8000.000000	0
79	1	3	24	10.030000	4500.000000	0
79	1	3	12	3.760000	1026.000000	0
79	1	3	7	10.700000	7333.000000	0
79	1	3	14	35.410000	7450.000000	0
79	1	3	16	8.860000	300.000000	0
79	1	3	17	34.800000	1300.000000	0
79	1	3	2	18.480000	5555.000000	0
79	1	3	4	28.100000	5200.000000	0
79	1	3	5	8.410000	10000.000000	0
79	1	3	19	6.400000	8700.000000	0
79	1	3	20	8.120000	10000.000000	0
79	1	4	17	14.630000	5800.000000	0
79	1	4	18	11.350000	8500.000000	0
79	1	4	14	13.460000	6500.000000	0
79	1	4	8	17.360000	1300.000000	0
79	1	4	19	11.340000	5420.000000	0
79	1	4	16	21.520000	936.000000	0
79	1	4	24	12.280000	9600.000000	0
79	1	4	9	26.370000	7450.000000	0
79	1	4	13	5.900000	8800.000000	0
79	1	4	4	13.880000	5200.000000	0
79	1	4	6	6.360000	936.000000	0
79	1	4	10	37.530000	9900.000000	0
79	1	4	22	11.110000	6500.000000	0
79	1	4	2	50.870000	4350.000000	0
79	1	4	21	11.440000	9800.000000	0
79	1	4	5	12.250000	5800.000000	0
79	1	4	3	13.460000	1600.000000	0
79	1	4	11	8.270000	1300.000000	0
79	1	4	23	17.230000	3450.000000	0
79	1	4	1	17.320000	3500.000000	0
79	1	5	10	18.760000	4520.000000	0
79	1	5	23	10.430000	10500.000000	0
79	1	5	18	24.720000	10500.000000	0
79	1	5	19	13.520000	4520.000000	0
79	1	5	11	15.830000	1350.000000	0
79	1	5	3	10.820000	8500.000000	0
79	1	5	1	14.020000	1434.000000	0
79	1	5	8	13.130000	5555.000000	0
79	1	5	4	12.550000	1333.000000	0
79	1	5	24	29.540000	7555.000000	0
79	1	5	13	6.560000	8288.000000	0
79	1	5	21	6.480000	4536.000000	0
79	1	5	5	12.740000	6450.000000	0
79	1	5	2	15.980000	7540.000000	0
79	1	5	14	11.670000	6542.000000	0
79	1	5	16	17.050000	9800.000000	0
79	1	5	9	17.690000	8888.000000	0
79	1	5	22	15.130000	1020.000000	0
79	1	6	4	15.190000	4555.000000	0
79	1	6	14	6.590000	1000.000000	0
79	1	6	11	5.770000	1331.000000	0
79	1	6	1	6.240000	1035.000000	0
79	1	6	21	12.730000	2546.000000	0
79	1	6	22	29.590000	9800.000000	0
79	1	6	19	14.220000	2540.000000	0
79	1	6	8	10.280000	2500.000000	0
79	1	6	2	7.750000	7350.000000	0
79	1	6	16	14.620000	10300.000000	0
79	1	6	10	20.170000	6450.000000	0
79	1	6	18	6.870000	7450.000000	0
79	1	6	23	12.680000	5555.000000	0
79	1	6	24	8.780000	10300.000000	0
79	1	6	3	6.650000	5400.000000	0
79	1	6	5	8.930000	8700.000000	0
79	1	6	9	9.000000	8888.000000	0
79	1	7	5	26.000000	6565.000000	0
79	1	7	14	8.800000	5400.000000	0
79	1	7	4	26.860000	2456.000000	0
79	1	7	3	11.750000	5555.000000	0
79	1	7	10	4.520000	7500.000000	0
79	1	7	21	6.960000	2222.000000	0
79	1	7	22	11.140000	1200.000000	0
79	1	7	1	7.550000	1400.000000	0
79	1	7	9	8.890000	6500.000000	0
79	1	7	2	27.430000	6200.000000	0
79	1	7	19	12.890000	2222.000000	0
79	1	7	24	5.270000	4500.000000	0
79	1	7	23	5.420000	5555.000000	0
79	1	7	8	8.630000	5555.000000	0
79	1	7	16	10.310000	1055.000000	0
79	1	8	23	12.710000	4500.000000	0
79	1	8	9	7.760000	2555.000000	0
79	1	8	14	7.090000	10589.000000	0
79	1	8	2	10.330000	4434.000000	0
79	1	8	8	9.130000	9130.000000	0
79	1	8	4	5.740000	2555.000000	0
79	1	8	10	11.210000	7500.000000	0
79	1	8	3	11.230000	9130.000000	0
79	1	8	22	9.920000	9130.000000	0
79	1	8	1	7.140000	1030.000000	0
79	1	8	19	14.510000	3333.000000	0
79	1	8	21	10.820000	10000.000000	0
79	1	8	24	11.590000	4450.000000	0
79	1	8	5	28.010000	9130.000000	0
79	1	9	4	14.660000	4330.000000	0
79	1	9	10	6.580000	4300.000000	0
79	1	9	21	11.480000	4730.000000	0
79	1	9	3	8.820000	4750.000000	0
79	1	9	23	10.130000	2250.000000	0
79	1	9	5	10.060000	7500.000000	0
79	1	9	14	8.660000	1057.000000	0
79	1	9	1	27.640000	2545.000000	0
79	1	9	9	13.000000	5555.000000	0
79	1	9	24	7.420000	7800.000000	0
79	1	9	8	5.480000	7500.000000	0
79	1	9	19	4.640000	2555.000000	0
79	1	9	2	22.400000	6202.000000	0
79	1	10	8	16.930000	4300.000000	0
79	1	10	5	10.770000	8888.000000	0
79	1	10	24	9.910000	2602.000000	0
79	1	10	3	7.250000	10589.000000	0
79	1	10	4	26.690000	4300.000000	0
79	1	10	1	23.890000	1343.000000	0
79	1	10	9	21.640000	4325.000000	0
79	1	10	10	10.240000	2600.000000	0
79	1	10	2	6.420000	4333.000000	0
79	1	10	14	6.110000	7600.000000	0
79	1	10	21	7.960000	1300.000000	0
79	1	10	23	14.300000	7777.000000	0
79	1	10	19	11.670000	2222.000000	0
79	1	11	23	21.010000	4300.000000	0
79	1	11	2	47.620000	4134.000000	0
79	1	11	9	15.550000	2555.000000	0
79	1	11	8	4.270000	4300.000000	0
79	1	11	19	6.950000	2500.000000	0
79	1	11	14	11.730000	4555.000000	0
79	1	11	21	11.510000	2555.000000	0
79	1	11	5	12.130000	4130.000000	0
79	1	11	10	3.780000	4409.000000	0
79	1	11	4	28.210000	4333.000000	0
79	1	11	24	15.570000	4520.000000	0
79	1	12	14	34.730000	4213.000000	0
79	1	12	23	7.590000	2222.000000	0
79	1	12	19	13.660000	2655.000000	0
79	1	12	21	9.590000	5525.000000	0
79	1	12	5	2.710000	5525.000000	0
79	1	12	4	10.940000	4444.000000	0
79	1	12	24	22.590000	3222.000000	0
79	1	12	9	17.190000	7550.000000	0
79	1	12	2	35.680000	4734.000000	0
79	1	12	8	16.230000	5555.000000	0
79	1	13	9	8.260000	6206.000000	0
79	1	13	24	17.250000	5555.000000	0
79	1	13	21	10.880000	5525.000000	0
79	1	13	4	14.280000	4500.000000	0
79	1	13	8	18.760000	2222.000000	0
79	1	13	19	15.060000	2450.000000	0
79	1	13	14	7.210000	7136.000000	0
79	1	13	23	19.750000	2660.000000	0
79	1	14	23	39.400000	3333.000000	0
79	1	14	19	10.480000	2600.000000	0
79	1	14	24	39.110000	6520.000000	0
79	1	14	4	18.410000	4300.000000	0
79	1	14	14	17.640000	4300.000000	0
79	1	14	8	5.320000	2600.000000	0
79	1	14	21	5.840000	1300.000000	0
79	1	15	23	7.700000	4300.000000	0
79	1	15	19	25.210000	2122.000000	0
79	1	15	24	21.110000	7489.000000	0
79	1	15	8	6.540000	2300.000000	0
79	1	15	4	5.740000	2606.000000	0
79	1	15	14	19.840000	4666.000000	0
79	1	15	21	6.110000	2600.000000	0
79	1	16	23	10.600000	4130.000000	0
79	1	16	21	11.280000	3450.000000	0
79	1	16	19	18.350000	23155.000000	0
79	1	16	8	8.200000	3155.000000	0
79	1	16	14	10.860000	4111.000000	0
79	1	17	8	30.640000	3466.000000	0
79	1	17	23	37.540000	4222.000000	0
79	1	17	14	14.700000	3133.000000	0
79	1	17	19	34.220000	2655.000000	0
79	1	17	21	27.920000	3722.000000	0
79	1	18	19	18.160000	2156.000000	0
79	1	18	23	24.010000	6200.000000	0
79	1	18	8	17.850000	5555.000000	0
79	1	18	21	33.400000	3333.000000	0
79	1	18	14	9.430000	5555.000000	0
79	1	19	8	14.890000	47003.000000	0
79	1	19	19	16.990000	2526.000000	0
79	1	19	21	44.270000	3216.000000	0
79	1	19	14	29.770000	4300.000000	0
79	1	19	23	7.270000	2500.000000	0
79	1	20	14	25.150000	2156.000000	0
79	1	20	21	2.770000	2156.000000	0
79	1	20	8	6.550000	2300.000000	0
79	1	20	19	6.450000	3155.000000	0
79	1	20	23	11.900000	4322.000000	0
79	1	21	19	3.930000	2533.000000	0
79	1	21	23	15.280000	4125.000000	0
79	1	21	14	6.660000	2536.000000	0
79	1	21	8	2.600000	2536.000000	0
79	1	22	23	27.280000	2530.000000	0
79	1	22	8	15.320000	2800.000000	0
79	1	22	14	9.940000	2530.000000	0
79	1	22	19	7.920000	2530.000000	0
79	1	23	14	5.140000	3634.000000	0
79	1	23	8	2.470000	3634.000000	0
79	1	23	19	18.580000	2550.000000	0
79	1	24	19	3.390000	4386.000000	0
79	1	24	14	13.140000	2500.000000	0
79	1	25	14	3.140000	6402.000000	0
79	1	26	11	38.240000	2500.000000	0
79	1	26	18	8.020000	7434.000000	0
79	1	26	16	8.100000	9800.000000	0
